User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
19,1,Dress,Adidas,Men's Fashion,40,1.0431592108361825,Black,XL
97,2,Shoes,H&M,Women's Fashion,82,4.026416271141911,Black,L
25,3,Dress,Adidas,Women's Fashion,44,3.337937559377053,Yellow,XL
57,4,Shoes,Zara,Men's Fashion,23,1.0495229563128543,White,S
79,5,T-shirt,Adidas,Men's Fashion,79,4.302773408398684,Black,M
98,6,Dress,Adidas,Men's Fashion,47,1.3795657395330458,Yellow,L
16,7,Jeans,Gucci,Men's Fashion,37,1.3567503746842564,White,XL
63,8,Sweater,Zara,Kids' Fashion,64,4.36030328941572,Blue,XL
96,9,Sweater,H&M,Men's Fashion,53,4.466181876278437,Green,XL
36,10,T-shirt,Zara,Kids' Fashion,55,4.093234402033421,White,XL
69,11,T-shirt,Adidas,Men's Fashion,51,1.1609879573062742,Red,S
87,12,Sweater,Gucci,Kids' Fashion,91,2.699735537578599,Yellow,M
9,13,Jeans,Nike,Kids' Fashion,35,1.6011935800534172,Red,M
50,14,Dress,Zara,Women's Fashion,34,2.921004203947349,White,L
31,15,Shoes,Zara,Men's Fashion,54,3.670412239336502,Yellow,M
37,16,Dress,Adidas,Women's Fashion,27,1.4227161428043575,Blue,S
41,17,Dress,Gucci,Women's Fashion,75,1.4806321322978917,Blue,XL
15,18,Jeans,Gucci,Women's Fashion,73,4.498244680519686,Red,XL
84,19,Shoes,Gucci,Women's Fashion,54,3.278340556246379,White,M
56,20,Dress,Gucci,Men's Fashion,53,3.7852452454057937,Green,L
87,21,Jeans,H&M,Men's Fashion,56,2.6095873530986724,Yellow,S
56,22,Jeans,Gucci,Women's Fashion,89,4.568632342868542,Green,L
60,23,Jeans,Zara,Kids' Fashion,91,4.072724797078319,Yellow,M
64,24,Jeans,Zara,Women's Fashion,15,2.4997562739320434,Yellow,XL
65,25,Sweater,H&M,Kids' Fashion,38,1.020492671359242,Green,S
26,26,Dress,Gucci,Women's Fashion,21,4.748169005039641,Green,S
82,27,T-shirt,Adidas,Kids' Fashion,72,3.3017434083754096,Red,L
87,28,Shoes,Zara,Women's Fashion,32,2.822802859802248,Yellow,L
98,29,Shoes,Gucci,Women's Fashion,85,4.9409852209868586,Yellow,M
20,30,Sweater,Nike,Kids' Fashion,99,3.110113572581459,Green,XL
36,31,Jeans,H&M,Kids' Fashion,37,2.755187148705766,Blue,S
98,32,T-shirt,Nike,Kids' Fashion,78,3.4472894702794954,White,XL
69,33,Jeans,H&M,Kids' Fashion,89,4.799409018709708,Green,XL
31,34,Jeans,H&M,Men's Fashion,80,3.9232611597712266,Black,S
48,35,Jeans,Zara,Women's Fashion,37,4.173991567921782,Blue,L
18,36,Dress,H&M,Kids' Fashion,74,1.0149961280920143,Green,S
27,37,Sweater,Zara,Kids' Fashion,48,4.94766478278459,Blue,S
60,38,T-shirt,Nike,Kids' Fashion,76,2.663067923739062,Yellow,S
46,39,Jeans,Adidas,Men's Fashion,90,1.788771519300072,Yellow,M
84,40,Dress,Zara,Women's Fashion,26,2.4356113364040395,Black,XL
43,41,Jeans,Gucci,Women's Fashion,40,2.922173645847821,Blue,L
43,42,Shoes,Zara,Kids' Fashion,43,1.6719588858059065,Red,S
91,43,T-shirt,Adidas,Men's Fashion,39,3.601868546646005,White,M
78,44,Jeans,Nike,Kids' Fashion,74,2.039156739091348,White,M
60,45,Jeans,Gucci,Women's Fashion,85,4.886711103488975,Red,L
44,46,Dress,Zara,Men's Fashion,38,2.82786983124548,Yellow,XL
93,47,Jeans,Zara,Men's Fashion,62,1.2807316864746534,Green,S
74,48,T-shirt,Gucci,Kids' Fashion,10,1.8369639658885681,Green,M
19,49,Sweater,Gucci,Kids' Fashion,52,3.0122407856530597,Green,XL
98,50,T-shirt,H&M,Women's Fashion,38,3.0832859328181086,Blue,L
51,51,Jeans,Adidas,Women's Fashion,67,3.8429900228918754,Yellow,XL
80,52,Dress,Nike,Kids' Fashion,59,3.964195137772806,Red,S
39,53,T-shirt,Nike,Men's Fashion,16,1.2923199695786125,Red,M
33,54,Shoes,H&M,Men's Fashion,33,2.450522629395141,Blue,S
78,55,Sweater,Adidas,Kids' Fashion,76,2.820647079283965,Red,S
24,56,Dress,Nike,Women's Fashion,53,2.251328486675961,White,XL
99,57,Sweater,Adidas,Women's Fashion,52,3.6131362931746165,Red,M
83,58,Shoes,Adidas,Women's Fashion,61,1.6845413743576394,White,L
38,59,Dress,Nike,Kids' Fashion,93,3.158493604214389,Blue,M
51,60,Shoes,H&M,Kids' Fashion,24,1.5907130702162253,Yellow,XL
63,61,Shoes,Adidas,Women's Fashion,25,1.0424088201476893,Yellow,M
54,62,T-shirt,Nike,Men's Fashion,66,2.063108734779856,Blue,L
53,63,Jeans,Zara,Kids' Fashion,55,4.026271065991512,White,L
50,64,Shoes,Gucci,Kids' Fashion,72,1.7792107858467734,Red,M
6,65,Shoes,H&M,Kids' Fashion,33,3.0450160025950037,Yellow,XL
87,66,Sweater,H&M,Kids' Fashion,59,4.550917310052925,Red,XL
84,67,Jeans,Gucci,Women's Fashion,41,4.251683238918625,Green,M
43,68,T-shirt,Gucci,Women's Fashion,76,4.3049362401792095,Red,S
3,69,Sweater,Gucci,Women's Fashion,74,3.666667399691832,Yellow,M
6,70,Dress,Gucci,Women's Fashion,36,2.5386008521607972,Yellow,M
15,71,Sweater,Adidas,Women's Fashion,35,4.864999297666657,White,M
94,72,T-shirt,H&M,Women's Fashion,51,2.7936258074198936,Yellow,M
98,73,T-shirt,Gucci,Men's Fashion,34,2.9239820574485926,Red,M
6,74,Dress,Zara,Women's Fashion,68,2.8808081878968665,White,XL
42,75,Dress,H&M,Women's Fashion,86,2.889443699732862,Blue,S
54,76,Jeans,Adidas,Women's Fashion,39,2.9741393146980504,Black,XL
37,77,Sweater,H&M,Kids' Fashion,90,2.2282631651177525,Blue,L
9,78,T-shirt,Nike,Men's Fashion,76,1.2972571933246568,White,XL
26,79,T-shirt,Nike,Men's Fashion,11,1.3334220867175706,Red,L
71,80,Jeans,Nike,Kids' Fashion,21,2.938056289633595,Red,XL
72,81,T-shirt,Nike,Women's Fashion,66,2.4034400018052815,Green,S
100,82,Dress,H&M,Kids' Fashion,31,4.612706002521094,Blue,S
69,83,Shoes,Nike,Women's Fashion,49,1.421790366569129,Blue,L
19,84,Sweater,Adidas,Women's Fashion,42,2.5601740446118324,Red,L
84,85,Shoes,Nike,Women's Fashion,89,1.107632847390418,Yellow,XL
4,86,Sweater,Zara,Men's Fashion,50,3.276221602515569,Yellow,M
21,87,Shoes,Nike,Men's Fashion,41,4.126941613678208,Red,S
85,88,Dress,Nike,Kids' Fashion,61,2.5578921317942567,White,L
10,89,Dress,Gucci,Men's Fashion,66,3.8964369624700685,White,L
2,90,Jeans,H&M,Men's Fashion,37,3.961592462639102,Red,XL
90,91,Jeans,H&M,Kids' Fashion,85,3.0525558220725153,Green,XL
6,92,Jeans,Adidas,Men's Fashion,100,1.8450713044064728,White,M
33,93,Shoes,Nike,Men's Fashion,70,4.928128215414036,White,S
12,94,Shoes,Zara,Women's Fashion,21,3.941875648194909,Yellow,XL
62,95,Shoes,Gucci,Women's Fashion,58,1.971525134654164,Blue,S
22,96,Dress,Gucci,Women's Fashion,30,4.655251630403741,Red,L
18,97,Jeans,Gucci,Men's Fashion,52,3.7618905512261387,Green,L
44,98,Sweater,Gucci,Kids' Fashion,61,4.277089915641023,Black,XL
25,99,Shoes,Nike,Kids' Fashion,93,4.280090724853463,Yellow,L
79,100,Shoes,Adidas,Kids' Fashion,84,1.83719942156349,Red,L
52,101,Jeans,Zara,Women's Fashion,95,1.5017542710399447,Green,XL
71,102,Sweater,Gucci,Kids' Fashion,19,4.211889573000041,Red,S
57,103,Jeans,Zara,Women's Fashion,84,3.6491707147745664,White,XL
64,104,Jeans,H&M,Men's Fashion,24,4.737257324597893,White,M
35,105,Jeans,Zara,Women's Fashion,52,1.7509311602979163,Yellow,L
63,106,Jeans,H&M,Kids' Fashion,21,2.726230340988483,Red,L
19,107,Sweater,Zara,Men's Fashion,23,3.3213469284575607,Red,L
80,108,Sweater,Gucci,Men's Fashion,13,4.278042968142891,Green,L
77,109,Jeans,Nike,Kids' Fashion,73,2.72765960082044,Black,XL
22,110,Sweater,Gucci,Women's Fashion,33,4.665058098805442,Blue,XL
99,111,Shoes,Zara,Women's Fashion,55,2.3936845906950563,Green,M
92,112,Jeans,Adidas,Men's Fashion,15,2.446269480365057,White,S
97,113,T-shirt,Zara,Men's Fashion,60,1.1884917976998355,White,L
48,114,Shoes,H&M,Men's Fashion,37,1.457139593656438,Red,M
37,115,Dress,Adidas,Kids' Fashion,64,2.8878066008190664,Blue,L
77,116,Shoes,Adidas,Women's Fashion,60,3.114797145238716,Green,M
52,117,Dress,Zara,Kids' Fashion,75,3.992174604280839,White,M
63,118,Dress,Adidas,Men's Fashion,71,3.5173157730835607,Yellow,S
10,119,Jeans,Nike,Men's Fashion,73,2.6579250711651237,Yellow,S
77,120,T-shirt,H&M,Men's Fashion,12,2.5073106927358912,Green,M
95,121,T-shirt,Gucci,Men's Fashion,96,1.6339895968292044,Red,M
90,122,Sweater,H&M,Women's Fashion,36,4.425129581852593,Blue,XL
80,123,Sweater,Nike,Women's Fashion,65,2.6473934151433265,Yellow,L
65,124,Sweater,H&M,Men's Fashion,62,1.0908131501294354,Black,L
56,125,Sweater,H&M,Kids' Fashion,56,4.139373022505058,Green,L
65,126,T-shirt,Nike,Kids' Fashion,55,4.851703509210904,Green,M
7,127,Shoes,Zara,Women's Fashion,47,4.86740352988641,Yellow,M
100,128,T-shirt,H&M,Women's Fashion,61,2.3104939634166746,Green,M
70,129,T-shirt,Zara,Women's Fashion,85,2.1043220072345936,Yellow,M
40,130,Shoes,Nike,Women's Fashion,81,1.0219724847287694,Green,M
70,131,T-shirt,H&M,Men's Fashion,50,3.3774933674823044,Blue,M
100,132,Sweater,Adidas,Women's Fashion,10,2.9977013284756353,White,M
29,133,Shoes,H&M,Kids' Fashion,28,1.6645424017858694,Blue,XL
23,134,Sweater,Zara,Women's Fashion,60,3.6336515298115786,Yellow,S
94,135,Dress,Adidas,Kids' Fashion,14,3.654703012504208,Blue,L
34,136,Shoes,Zara,Men's Fashion,45,1.0176547429590834,Blue,XL
44,137,Dress,Gucci,Kids' Fashion,90,3.3205086094093903,Green,S
16,138,Dress,H&M,Women's Fashion,23,1.8115782608758955,Yellow,S
73,139,Sweater,Gucci,Women's Fashion,45,3.5400818665610037,Blue,XL
54,140,Shoes,Zara,Kids' Fashion,40,2.0226430029467686,Green,M
58,141,Jeans,Nike,Women's Fashion,28,4.441575547962888,Yellow,L
46,142,Shoes,Nike,Men's Fashion,38,4.4039323943697415,White,XL
88,143,Shoes,Gucci,Women's Fashion,81,4.922934883340847,White,L
75,144,Shoes,Adidas,Kids' Fashion,57,1.0009672354280639,Blue,M
34,145,T-shirt,Zara,Kids' Fashion,60,4.821956688936054,Green,S
75,146,Shoes,Adidas,Women's Fashion,53,3.4663879810046567,Yellow,M
54,147,Shoes,Gucci,Kids' Fashion,48,2.582393026142008,Green,L
39,148,Shoes,Adidas,Women's Fashion,82,2.716311659141037,Black,L
95,149,Jeans,Adidas,Women's Fashion,56,4.001270462281135,Green,M
67,150,T-shirt,Nike,Women's Fashion,43,1.1973307228303791,Green,M
5,151,Shoes,Adidas,Men's Fashion,77,2.3520641401819535,Blue,M
31,152,Jeans,Nike,Men's Fashion,71,4.815682355275902,Green,S
2,153,Shoes,Nike,Kids' Fashion,31,1.946292675520497,Black,S
51,154,Dress,Zara,Men's Fashion,11,2.3012246310106845,Blue,L
91,155,T-shirt,Gucci,Women's Fashion,48,2.433795361947496,White,L
92,156,T-shirt,Adidas,Women's Fashion,21,1.1541873635251334,Red,L
39,157,Dress,Adidas,Women's Fashion,67,3.981751297528464,Yellow,S
99,158,Shoes,Adidas,Men's Fashion,88,2.923330927137081,Blue,M
10,159,Jeans,Nike,Kids' Fashion,50,2.241727301168485,Green,S
46,160,Shoes,Gucci,Women's Fashion,35,2.983802720525209,Black,L
80,161,Sweater,Adidas,Women's Fashion,67,4.735471556646834,Blue,M
40,162,T-shirt,Nike,Women's Fashion,48,2.9816414902965587,Red,L
18,163,Dress,Nike,Women's Fashion,93,4.268027667457275,Green,S
16,164,T-shirt,Nike,Men's Fashion,68,2.6365948985682017,Red,L
34,165,Jeans,Gucci,Women's Fashion,67,2.275472954296478,White,XL
100,166,Sweater,Adidas,Kids' Fashion,96,4.743823985146882,White,L
92,167,Shoes,Zara,Kids' Fashion,43,4.478061369681752,Blue,S
54,168,Sweater,Gucci,Women's Fashion,69,4.4565805986423115,Green,XL
62,169,Shoes,Zara,Men's Fashion,98,1.0894623247655315,Black,XL
50,170,Sweater,Gucci,Men's Fashion,20,3.46519259419596,Yellow,M
24,171,Jeans,Nike,Men's Fashion,42,1.7678665213854097,Blue,S
13,172,Jeans,Zara,Women's Fashion,32,4.795455839373563,Yellow,M
98,173,Dress,Nike,Kids' Fashion,21,3.1017985541636333,Yellow,S
82,174,Jeans,Adidas,Kids' Fashion,80,3.3345388723020903,Black,M
48,175,Dress,Adidas,Men's Fashion,55,1.9132709342103413,Blue,S
59,176,Dress,H&M,Kids' Fashion,91,1.9981481322231769,Red,XL
56,177,Sweater,Nike,Kids' Fashion,12,4.567658316917139,Yellow,M
93,178,Jeans,Nike,Women's Fashion,26,1.6878695946892215,Red,XL
54,179,Shoes,Adidas,Kids' Fashion,53,1.0283230598341992,Blue,M
61,180,T-shirt,Zara,Kids' Fashion,43,2.3664472341396037,Green,M
74,181,Shoes,H&M,Kids' Fashion,80,4.829054628124489,Black,L
39,182,Jeans,Zara,Men's Fashion,68,4.3589126447175754,Yellow,L
20,183,Jeans,Zara,Kids' Fashion,67,2.6752319584021422,Black,M
67,184,Sweater,Zara,Women's Fashion,67,3.4485275944733207,Green,L
38,185,Sweater,Gucci,Men's Fashion,34,1.5653542085362844,Yellow,L
16,186,Jeans,Adidas,Men's Fashion,56,2.434972507006948,Blue,L
81,187,Jeans,Zara,Women's Fashion,36,3.0430092025581157,Green,S
33,188,Shoes,Nike,Men's Fashion,44,4.359929898806648,Green,XL
55,189,Jeans,Adidas,Women's Fashion,15,3.4669204388660257,Blue,L
38,190,Sweater,Zara,Kids' Fashion,32,4.0330690744184015,Yellow,XL
48,191,T-shirt,Gucci,Kids' Fashion,95,3.23067766700609,Black,M
35,192,Sweater,Zara,Kids' Fashion,87,3.961569667170701,White,L
8,193,T-shirt,H&M,Women's Fashion,60,2.936956138973573,White,L
56,194,Sweater,Adidas,Women's Fashion,92,3.7925562440595955,White,S
32,195,Shoes,Zara,Kids' Fashion,60,3.3448666838230343,White,L
72,196,Jeans,Gucci,Kids' Fashion,17,1.289426341691518,Red,M
48,197,Jeans,Nike,Kids' Fashion,90,2.2990341257073896,Yellow,XL
3,198,T-shirt,Zara,Men's Fashion,67,3.0321248414792685,Blue,XL
39,199,T-shirt,Zara,Women's Fashion,15,4.9806556343987305,Black,M
75,200,Sweater,H&M,Men's Fashion,45,4.1244272181603385,Black,S
21,201,Jeans,Zara,Women's Fashion,57,4.246084616936485,Yellow,M
84,202,Sweater,Nike,Men's Fashion,40,3.4955016049008285,Green,S
53,203,Jeans,Zara,Women's Fashion,75,1.876204845276109,Yellow,S
3,204,T-shirt,Zara,Kids' Fashion,81,1.8932431699654888,Black,M
41,205,T-shirt,H&M,Men's Fashion,73,2.9765631054892503,Yellow,XL
64,206,Jeans,Nike,Kids' Fashion,56,4.360464130624948,Yellow,XL
30,207,Sweater,Gucci,Kids' Fashion,53,2.7895407951799887,Black,M
9,208,Jeans,Zara,Men's Fashion,79,2.6711519717692216,White,M
88,209,Dress,H&M,Women's Fashion,30,1.0286698782988175,Black,XL
36,210,Jeans,Adidas,Women's Fashion,42,2.0490395950433924,Yellow,M
6,211,Jeans,Zara,Women's Fashion,50,3.1738270630273906,Green,L
24,212,T-shirt,Adidas,Women's Fashion,71,3.4395524353488987,White,S
76,213,Jeans,Zara,Women's Fashion,80,4.860237045131733,Yellow,XL
59,214,Dress,Adidas,Women's Fashion,98,1.7939052012347019,Yellow,XL
49,215,T-shirt,Adidas,Men's Fashion,49,3.6232377142189804,Yellow,S
87,216,Shoes,Gucci,Kids' Fashion,57,3.8824504946813096,White,M
7,217,Sweater,Gucci,Women's Fashion,98,1.438125731490036,Yellow,S
94,218,Sweater,Gucci,Men's Fashion,69,3.0770330657690135,Red,M
78,219,Dress,H&M,Women's Fashion,97,1.9688359670657714,Green,S
35,220,T-shirt,H&M,Kids' Fashion,42,4.505382327331914,Blue,L
68,221,T-shirt,Adidas,Men's Fashion,49,2.8591785457881453,Black,L
77,222,Dress,Adidas,Kids' Fashion,36,1.1053187388647334,Yellow,S
33,223,Jeans,Gucci,Women's Fashion,73,2.970808688030995,White,XL
48,224,T-shirt,Adidas,Women's Fashion,88,1.7486279574238806,White,L
46,225,Dress,Nike,Men's Fashion,61,1.6351942155874277,Yellow,S
6,226,Sweater,H&M,Men's Fashion,16,2.4317364818151574,Green,XL
44,227,Dress,Adidas,Kids' Fashion,20,4.144274439239306,Red,S
66,228,Shoes,H&M,Men's Fashion,15,1.9674155721785693,Green,S
81,229,Shoes,Adidas,Kids' Fashion,65,1.8233129054424029,Red,XL
96,230,Shoes,Zara,Men's Fashion,82,4.592905503612744,Black,S
92,231,Dress,Zara,Women's Fashion,33,4.738404627787549,Red,L
93,232,Jeans,Zara,Men's Fashion,49,1.4143584997172627,Red,S
79,233,Shoes,Nike,Kids' Fashion,39,4.706320333423921,Red,M
64,234,Sweater,H&M,Kids' Fashion,55,1.6990521973140904,White,S
61,235,Shoes,Zara,Women's Fashion,50,1.8145301271666145,Green,L
40,236,Shoes,Zara,Men's Fashion,44,1.7182978589840951,White,S
68,237,Shoes,Adidas,Men's Fashion,58,3.6620106291965024,White,S
10,238,Shoes,Adidas,Kids' Fashion,47,2.146848905757285,White,XL
33,239,Shoes,Gucci,Kids' Fashion,93,3.956210591357851,White,L
27,240,Dress,H&M,Men's Fashion,10,2.2345268528513578,Black,L
55,241,Jeans,Gucci,Men's Fashion,21,2.4049541721748917,Green,S
72,242,Dress,H&M,Men's Fashion,52,4.128792274336508,Green,M
88,243,Shoes,H&M,Men's Fashion,79,1.0593185895156374,White,XL
77,244,Sweater,Zara,Women's Fashion,85,3.4746219003834233,Blue,XL
27,245,Dress,H&M,Women's Fashion,15,2.333669709673072,Black,S
89,246,Jeans,Gucci,Kids' Fashion,68,3.184283802094046,Green,S
32,247,Shoes,Zara,Women's Fashion,72,2.2601921989303704,White,S
83,248,Sweater,Zara,Kids' Fashion,81,3.616173282778204,Red,M
34,249,Jeans,H&M,Kids' Fashion,41,1.8756187142979175,Black,XL
68,250,Dress,H&M,Women's Fashion,21,2.7725214471034425,Yellow,XL
46,251,Jeans,Gucci,Kids' Fashion,87,2.1932834273658703,White,L
43,252,Dress,H&M,Men's Fashion,25,1.659000334748932,Blue,L
65,253,T-shirt,Zara,Kids' Fashion,98,4.23682985311631,White,M
20,254,Jeans,Gucci,Kids' Fashion,15,1.393034744449516,Yellow,L
74,255,T-shirt,H&M,Kids' Fashion,81,2.5505193540713895,Green,M
33,256,Jeans,Gucci,Kids' Fashion,86,2.0597694144917424,Blue,L
38,257,Shoes,Nike,Women's Fashion,82,3.4814092331780375,Red,S
86,258,Dress,Gucci,Women's Fashion,14,3.563482805805457,Yellow,S
44,259,Shoes,Nike,Men's Fashion,27,2.504419165241355,White,L
34,260,Dress,Adidas,Kids' Fashion,59,4.154888891923636,Green,S
50,261,Dress,Zara,Men's Fashion,49,2.9810815810545708,Yellow,S
68,262,Jeans,Gucci,Women's Fashion,94,4.288581440201506,Blue,S
5,263,Jeans,Zara,Men's Fashion,71,4.053594853387537,Yellow,XL
46,264,Dress,Gucci,Women's Fashion,55,3.1906168836312636,White,XL
8,265,T-shirt,H&M,Kids' Fashion,60,2.7467303554625904,Blue,XL
51,266,Jeans,Gucci,Kids' Fashion,62,2.3677625608105166,White,XL
25,267,Jeans,Adidas,Women's Fashion,53,4.4413371188881605,Black,S
32,268,Jeans,Adidas,Kids' Fashion,22,3.9395819315667513,Yellow,L
34,269,Shoes,H&M,Kids' Fashion,100,4.743391172218395,Black,S
3,270,Sweater,Adidas,Kids' Fashion,60,4.213088306604582,Blue,XL
76,271,Jeans,Nike,Men's Fashion,45,4.07521625877933,Blue,L
43,272,Dress,Nike,Kids' Fashion,95,2.311251112941413,White,M
4,273,Dress,Nike,Men's Fashion,29,1.7646092540562788,White,XL
77,274,Dress,Adidas,Women's Fashion,18,1.6572669608916377,Red,S
58,275,Jeans,Nike,Men's Fashion,93,3.8094885493690627,Green,XL
73,276,Jeans,Nike,Men's Fashion,43,1.393377272783157,Yellow,M
50,277,Dress,H&M,Kids' Fashion,49,1.8898813636690384,White,M
4,278,Jeans,Gucci,Men's Fashion,98,2.9585049973107247,Black,L
3,279,Shoes,Adidas,Kids' Fashion,11,2.191241877131676,Yellow,M
31,280,Dress,Gucci,Kids' Fashion,19,2.1297317987919673,White,XL
30,281,Jeans,H&M,Women's Fashion,67,2.2565259336221293,Green,S
18,282,Jeans,Nike,Men's Fashion,75,1.2665901666885886,Black,M
95,283,Sweater,H&M,Men's Fashion,80,4.179828150021965,White,S
78,284,T-shirt,Zara,Men's Fashion,23,3.8141521537937284,Black,S
49,285,Sweater,Nike,Women's Fashion,80,3.704188789710081,Yellow,L
69,286,T-shirt,H&M,Kids' Fashion,13,3.2360642783823703,White,XL
71,287,T-shirt,Zara,Kids' Fashion,62,4.5371026787297755,Blue,XL
13,288,Sweater,Nike,Men's Fashion,38,2.108827714388503,Black,M
88,289,Sweater,Adidas,Kids' Fashion,18,2.805553333530071,Blue,M
38,290,Sweater,Zara,Men's Fashion,13,4.883941461573281,White,S
3,291,Dress,H&M,Women's Fashion,64,4.818010098109168,White,XL
91,292,T-shirt,Nike,Men's Fashion,63,3.075503825550362,Green,S
9,293,Sweater,Nike,Men's Fashion,96,2.7696609053376635,Black,XL
4,294,Dress,H&M,Women's Fashion,89,4.092572014583608,White,XL
39,295,Dress,H&M,Kids' Fashion,56,2.4245426247424473,Black,XL
99,296,T-shirt,H&M,Women's Fashion,25,4.10023032339017,White,S
30,297,Sweater,Gucci,Kids' Fashion,14,1.8779895082592102,Blue,XL
4,298,Shoes,Zara,Women's Fashion,14,1.416317140810032,Red,M
69,299,Shoes,Gucci,Kids' Fashion,21,2.9546026555101785,Green,S
3,300,Shoes,Adidas,Kids' Fashion,57,4.923508936133672,White,S
66,301,Shoes,Adidas,Kids' Fashion,93,2.0449924940500632,Yellow,M
49,302,T-shirt,Gucci,Kids' Fashion,37,4.903871565964996,White,M
11,303,Jeans,Gucci,Women's Fashion,94,3.6858621434119527,White,XL
7,304,Dress,Adidas,Women's Fashion,85,1.3003985626051704,Green,M
26,305,Shoes,H&M,Women's Fashion,90,2.330814131685098,White,L
73,306,T-shirt,Gucci,Men's Fashion,23,2.8006797532519627,Black,XL
62,307,Dress,Zara,Men's Fashion,11,3.8890222533509795,Yellow,S
42,308,Jeans,Adidas,Men's Fashion,60,4.4221600804783545,Yellow,S
37,309,Jeans,Gucci,Kids' Fashion,17,3.754996802089696,Black,S
61,310,Jeans,H&M,Men's Fashion,83,3.9454813487267164,White,XL
55,311,Jeans,Nike,Men's Fashion,55,4.803390239313735,Black,L
41,312,Jeans,Zara,Men's Fashion,45,2.9279375782508636,White,S
97,313,Shoes,H&M,Women's Fashion,76,4.512074442396954,Green,XL
13,314,Jeans,Nike,Kids' Fashion,94,2.062362221473407,Red,L
90,315,Jeans,Nike,Kids' Fashion,56,1.2179554603430933,White,XL
34,316,Jeans,H&M,Women's Fashion,68,2.0985010170637293,Red,S
55,317,Dress,Adidas,Women's Fashion,23,4.395249784950678,Red,XL
88,318,Sweater,Zara,Men's Fashion,49,1.1558698495007471,Yellow,S
39,319,Jeans,H&M,Men's Fashion,61,1.231913046074928,White,L
25,320,Sweater,H&M,Kids' Fashion,86,3.146928022843712,Yellow,L
34,321,Shoes,Gucci,Kids' Fashion,40,4.452209683354289,Red,S
58,322,Shoes,H&M,Kids' Fashion,18,1.7072254279225771,Red,M
30,323,Shoes,Zara,Women's Fashion,95,2.3261684524169715,Green,M
3,324,Sweater,Gucci,Men's Fashion,18,4.530634427162867,Black,XL
67,325,T-shirt,Nike,Men's Fashion,91,2.6680892078074705,Black,XL
7,326,Jeans,Zara,Men's Fashion,20,3.3138697518070765,Green,L
95,327,Dress,Adidas,Kids' Fashion,72,4.572943412760792,White,L
34,328,Jeans,Adidas,Kids' Fashion,12,1.2953162144142518,Blue,L
49,329,Jeans,Nike,Women's Fashion,56,3.736030130388548,Blue,XL
15,330,T-shirt,Zara,Men's Fashion,26,2.137827815116155,Blue,M
61,331,T-shirt,Adidas,Kids' Fashion,25,3.2729014263305336,Black,S
25,332,Shoes,Zara,Men's Fashion,75,3.149412945567453,Blue,M
60,333,Dress,H&M,Kids' Fashion,70,2.0424289871919465,Yellow,M
